timestamp,actual,predicted,error,abs_error,hour,weekday,month,season
2025-06-28 21:00:00,24.3,23.928122149917634,-0.37187785008236673,0.37187785008236673,21,5,6,Summer
2025-06-28 22:00:00,19.4,20.567757173929746,1.167757173929747,1.167757173929747,22,5,6,Summer
2025-06-28 23:00:00,20.8,20.098294670396722,-0.7017053296032785,0.7017053296032785,23,5,6,Summer
2025-06-29 00:00:00,18.9,20.305804634014617,1.4058046340146184,1.4058046340146184,0,6,6,Summer
2025-06-29 01:00:00,22.3,22.0222357169066,-0.2777642830934006,0.2777642830934006,1,6,6,Summer
2025-06-29 02:00:00,16.5,19.4755392516869,2.9755392516869,2.9755392516869,2,6,6,Summer
2025-06-29 03:00:00,18.9,21.50104840219633,2.60104840219633,2.60104840219633,3,6,6,Summer
2025-06-29 04:00:00,34.9,28.33081666458749,-6.569183335412507,6.569183335412507,4,6,6,Summer
2025-06-29 05:00:00,23.2,25.766983138177405,2.566983138177406,2.566983138177406,5,6,6,Summer
2025-06-29 06:00:00,26.0,27.774311509399325,1.7743115093993254,1.7743115093993254,6,6,6,Summer
2025-06-29 07:00:00,39.8,37.117910785736036,-2.6820892142639607,2.6820892142639607,7,6,6,Summer
2025-06-29 08:00:00,46.1,40.474932902315764,-5.625067097684237,5.625067097684237,8,6,6,Summer
2025-06-29 09:00:00,31.4,35.718657637114156,4.318657637114157,4.318657637114157,9,6,6,Summer
2025-06-29 10:00:00,35.9,36.3122437980052,0.41224379800519984,0.41224379800519984,10,6,6,Summer
2025-06-29 11:00:00,39.5,40.19443922357693,0.6944392235769286,0.6944392235769286,11,6,6,Summer
2025-06-29 12:00:00,45.3,41.448103066314886,-3.8518969336851114,3.8518969336851114,12,6,6,Summer
2025-06-29 13:00:00,34.2,35.36110989634594,1.161109896345934,1.161109896345934,13,6,6,Summer
2025-06-29 14:00:00,36.4,37.086083115413295,0.6860831154132967,0.6860831154132967,14,6,6,Summer
2025-06-29 15:00:00,39.2,36.92446425290887,-2.2755357470911335,2.2755357470911335,15,6,6,Summer
2025-06-29 16:00:00,36.2,34.480224983775365,-1.719775016224638,1.719775016224638,16,6,6,Summer
2025-06-29 17:00:00,31.0,31.828194954873414,0.828194954873414,0.828194954873414,17,6,6,Summer
2025-06-29 18:00:00,29.9,29.67653256808858,-0.22346743191141982,0.22346743191141982,18,6,6,Summer
2025-06-29 19:00:00,22.9,25.261674545196602,2.3616745451966032,2.3616745451966032,19,6,6,Summer
2025-06-29 20:00:00,25.5,25.288853135436195,-0.21114686456380483,0.21114686456380483,20,6,6,Summer
2025-06-29 21:00:00,23.7,23.56948498102767,-0.13051501897232853,0.13051501897232853,21,6,6,Summer
2025-06-29 22:00:00,24.4,22.9344072903194,-1.4655927096805996,1.4655927096805996,22,6,6,Summer
2025-06-29 23:00:00,20.5,21.360511739384485,0.860511739384485,0.860511739384485,23,6,6,Summer
2025-06-30 00:00:00,29.1,28.196408881618524,-0.9035911183814775,0.9035911183814775,0,0,6,Summer
2025-06-30 01:00:00,31.6,29.249190765092663,-2.350809234907338,2.350809234907338,1,0,6,Summer
2025-06-30 02:00:00,29.0,29.18873682447686,0.1887368244768588,0.1887368244768588,2,0,6,Summer
2025-06-30 03:00:00,31.0,30.47525302246818,-0.5247469775318194,0.5247469775318194,3,0,6,Summer
2025-06-30 04:00:00,31.5,32.05083140214858,0.5508314021485816,0.5508314021485816,4,0,6,Summer
2025-06-30 05:00:00,33.2,33.59635865074105,0.3963586507410497,0.3963586507410497,5,0,6,Summer
2025-06-30 06:00:00,32.4,34.518368265847364,2.1183682658473657,2.1183682658473657,6,0,6,Summer
2025-06-30 07:00:00,38.6,38.389364992321894,-0.21063500767810694,0.21063500767810694,7,0,6,Summer
2025-06-30 08:00:00,38.9,40.506772987477376,1.6067729874773775,1.6067729874773775,8,0,6,Summer
2025-06-30 09:00:00,49.3,44.42121839439484,-4.878781605605155,4.878781605605155,9,0,6,Summer
2025-06-30 10:00:00,48.5,44.389150880201875,-4.110849119798125,4.110849119798125,10,0,6,Summer
2025-06-30 11:00:00,44.5,44.47505269778177,-0.02494730221823005,0.02494730221823005,11,0,6,Summer
2025-06-30 12:00:00,40.2,40.71076103112268,0.5107610311226765,0.5107610311226765,12,0,6,Summer
2025-06-30 13:00:00,38.5,40.15319525966686,1.6531952596668589,1.6531952596668589,13,0,6,Summer
2025-06-30 14:00:00,47.0,44.94940542170125,-2.0505945782987496,2.0505945782987496,14,0,6,Summer
2025-06-30 15:00:00,42.0,41.55143293179608,-0.44856706820392134,0.44856706820392134,15,0,6,Summer
2025-06-30 16:00:00,41.2,40.3900740063203,-0.8099259936797054,0.8099259936797054,16,0,6,Summer
2025-06-30 17:00:00,30.4,34.69570249500569,4.295702495005692,4.295702495005692,17,0,6,Summer
2025-06-30 18:00:00,39.0,37.01057627389513,-1.9894237261048673,1.9894237261048673,18,0,6,Summer
2025-06-30 19:00:00,35.0,33.1657462763756,-1.8342537236243999,1.8342537236243999,19,0,6,Summer
2025-06-30 20:00:00,26.8,29.454055260081912,2.654055260081911,2.654055260081911,20,0,6,Summer
2025-06-30 21:00:00,27.7,28.591349045881124,0.8913490458811246,0.8913490458811246,21,0,6,Summer
2025-06-30 22:00:00,29.4,28.374088859383935,-1.0259111406160635,1.0259111406160635,22,0,6,Summer
2025-06-30 23:00:00,27.7,28.004225172465652,0.30422517246565306,0.30422517246565306,23,0,6,Summer
2025-07-01 00:00:00,25.9,26.723304692104826,0.823304692104827,0.823304692104827,0,1,7,Summer
2025-07-01 01:00:00,26.9,28.465248147413593,1.5652481474135946,1.5652481474135946,1,1,7,Summer
2025-07-01 02:00:00,27.1,26.96557150620779,-0.13442849379221045,0.13442849379221045,2,1,7,Summer
2025-07-01 03:00:00,30.0,29.43155177858907,-0.5684482214109288,0.5684482214109288,3,1,7,Summer
2025-07-01 04:00:00,37.0,32.8724294155958,-4.1275705844041966,4.1275705844041966,4,1,7,Summer
2025-07-01 05:00:00,22.7,29.439859894086617,6.739859894086617,6.739859894086617,5,1,7,Summer
2025-07-01 06:00:00,34.1,33.374996413796076,-0.7250035862039255,0.7250035862039255,6,1,7,Summer
2025-07-01 07:00:00,37.9,36.33733256691743,-1.5626674330825665,1.5626674330825665,7,1,7,Summer
2025-07-01 08:00:00,40.3,38.860141841453,-1.439858158546997,1.439858158546997,8,1,7,Summer
2025-07-01 09:00:00,39.3,40.56832311854215,1.2683231185421562,1.2683231185421562,9,1,7,Summer
2025-07-01 10:00:00,35.0,41.228901131061356,6.228901131061356,6.228901131061356,10,1,7,Summer
2025-07-01 11:00:00,44.1,42.23631971184426,-1.8636802881557415,1.8636802881557415,11,1,7,Summer
2025-07-01 12:00:00,50.0,45.61425437760078,-4.38574562239922,4.38574562239922,12,1,7,Summer
2025-07-01 13:00:00,36.7,40.03329248263109,3.3332924826310872,3.3332924826310872,13,1,7,Summer
2025-07-01 14:00:00,45.5,42.762862209372656,-2.7371377906273437,2.7371377906273437,14,1,7,Summer
2025-07-01 15:00:00,39.4,39.786981914690045,0.38698191469004684,0.38698191469004684,15,1,7,Summer
2025-07-01 16:00:00,38.8,38.507733160705726,-0.2922668392942711,0.2922668392942711,16,1,7,Summer
2025-07-01 17:00:00,32.9,36.05959257665976,3.1595925766597617,3.1595925766597617,17,1,7,Summer
2025-07-01 18:00:00,33.7,35.58074068621798,1.880740686217976,1.880740686217976,18,1,7,Summer
2025-07-01 19:00:00,38.2,35.11095742667001,-3.0890425733299907,3.0890425733299907,19,1,7,Summer
2025-07-01 20:00:00,33.4,30.611251041713285,-2.788748958286714,2.788748958286714,20,1,7,Summer
2025-07-01 21:00:00,36.4,30.666016942835643,-5.733983057164355,5.733983057164355,21,1,7,Summer
2025-07-01 22:00:00,32.9,30.543171140696362,-2.3568288593036364,2.3568288593036364,22,1,7,Summer
2025-07-01 23:00:00,29.1,28.75040803893596,-0.3495919610640428,0.3495919610640428,23,1,7,Summer
2025-07-02 00:00:00,33.9,28.742885882781295,-5.157114117218704,5.157114117218704,0,2,7,Summer
2025-07-02 01:00:00,28.9,28.936325919257698,0.03632591925769901,0.03632591925769901,1,2,7,Summer
2025-07-02 02:00:00,31.3,29.313089185348705,-1.9869108146512957,1.9869108146512957,2,2,7,Summer
2025-07-02 03:00:00,28.1,30.028855218051252,1.9288552180512504,1.9288552180512504,3,2,7,Summer
2025-07-02 04:00:00,31.2,32.43514123260505,1.2351412326050486,1.2351412326050486,4,2,7,Summer
2025-07-02 05:00:00,30.1,32.90605255943418,2.8060525594341783,2.8060525594341783,5,2,7,Summer
2025-07-02 06:00:00,38.9,34.07937630796076,-4.820623692039241,4.820623692039241,6,2,7,Summer
2025-07-02 07:00:00,32.3,34.74032219182067,2.4403221918206697,2.4403221918206697,7,2,7,Summer
2025-07-02 08:00:00,42.0,38.94871138133667,-3.051288618663328,3.051288618663328,8,2,7,Summer
2025-07-02 09:00:00,39.8,42.24355340978117,2.443553409781174,2.443553409781174,9,2,7,Summer
2025-07-02 10:00:00,46.5,44.00798187287582,-2.492018127124183,2.492018127124183,10,2,7,Summer
2025-07-02 11:00:00,45.6,45.781129745692795,0.18112974569279316,0.18112974569279316,11,2,7,Summer
2025-07-02 12:00:00,50.2,45.46692334804839,-4.733076651951613,4.733076651951613,12,2,7,Summer
2025-07-02 13:00:00,45.6,43.49164463643993,-2.1083553635600722,2.1083553635600722,13,2,7,Summer
2025-07-02 14:00:00,35.6,40.635833241015895,5.035833241015894,5.035833241015894,14,2,7,Summer
2025-07-02 15:00:00,40.3,40.68805123841674,0.38805123841674316,0.38805123841674316,15,2,7,Summer
2025-07-02 16:00:00,34.2,37.06582646656761,2.8658264665676043,2.8658264665676043,16,2,7,Summer
2025-07-02 17:00:00,34.9,34.455231541569994,-0.4447684584300049,0.4447684584300049,17,2,7,Summer
2025-07-02 18:00:00,41.0,37.78897420855101,-3.2110257914489893,3.2110257914489893,18,2,7,Summer
2025-07-02 19:00:00,35.4,33.19404360289052,-2.2059563971094818,2.2059563971094818,19,2,7,Summer
2025-07-02 20:00:00,28.1,28.56801301294659,0.4680130129465887,0.4680130129465887,20,2,7,Summer
2025-07-02 21:00:00,25.2,28.76023585043988,3.560235850439881,3.560235850439881,21,2,7,Summer
2025-07-02 22:00:00,28.1,26.773447355437177,-1.326552644562824,1.326552644562824,22,2,7,Summer
2025-07-02 23:00:00,22.3,25.91471085741472,3.6147108574147175,3.6147108574147175,23,2,7,Summer
2025-07-03 00:00:00,24.1,26.80204440031095,2.7020444003109496,2.7020444003109496,0,3,7,Summer
2025-07-03 01:00:00,28.3,27.186971953101033,-1.1130280468989682,1.1130280468989682,1,3,7,Summer
2025-07-03 02:00:00,32.4,28.47240021047971,-3.92759978952029,3.92759978952029,2,3,7,Summer
2025-07-03 03:00:00,31.5,30.28625003624346,-1.2137499637565412,1.2137499637565412,3,3,7,Summer
2025-07-03 04:00:00,21.6,29.148389751017458,7.5483897510174565,7.5483897510174565,4,3,7,Summer
2025-07-03 05:00:00,33.9,31.63207525558567,-2.26792474441433,2.26792474441433,5,3,7,Summer
2025-07-03 06:00:00,35.0,34.35630783350591,-0.6436921664940911,0.6436921664940911,6,3,7,Summer
2025-07-03 07:00:00,38.5,37.01844107299646,-1.4815589270035403,1.4815589270035403,7,3,7,Summer
2025-07-03 08:00:00,45.2,42.79550691578026,-2.4044930842197445,2.4044930842197445,8,3,7,Summer
2025-07-03 09:00:00,32.1,39.06210495691182,6.962104956911816,6.962104956911816,9,3,7,Summer
2025-07-03 10:00:00,39.3,41.884473993325535,2.5844739933255383,2.5844739933255383,10,3,7,Summer
2025-07-03 11:00:00,44.8,44.106902725142085,-0.6930972748579123,0.6930972748579123,11,3,7,Summer
2025-07-03 12:00:00,36.4,42.11077238116216,5.710772381162158,5.710772381162158,12,3,7,Summer
2025-07-03 13:00:00,48.4,44.15334328008723,-4.246656719912771,4.246656719912771,13,3,7,Summer
2025-07-03 14:00:00,43.1,42.05674383205267,-1.0432561679473338,1.0432561679473338,14,3,7,Summer
2025-07-03 15:00:00,43.8,42.69785239739091,-1.1021476026090866,1.1021476026090866,15,3,7,Summer
2025-07-03 16:00:00,36.5,38.46649811211658,1.9664981121165823,1.9664981121165823,16,3,7,Summer
2025-07-03 17:00:00,40.1,37.85898436657442,-2.241015633425583,2.241015633425583,17,3,7,Summer
2025-07-03 18:00:00,39.0,35.26714990793315,-3.7328500920668475,3.7328500920668475,18,3,7,Summer
2025-07-03 19:00:00,33.6,33.53359813517076,-0.06640186482923838,0.06640186482923838,19,3,7,Summer
2025-07-03 20:00:00,31.7,31.507561286432484,-0.1924387135675154,0.1924387135675154,20,3,7,Summer
2025-07-03 21:00:00,30.2,30.782161558745376,0.5821615587453763,0.5821615587453763,21,3,7,Summer
2025-07-03 22:00:00,24.4,28.060669353265,3.660669353265,3.660669353265,22,3,7,Summer
2025-07-03 23:00:00,26.4,25.8743368917235,-0.5256631082764969,0.5256631082764969,23,3,7,Summer
2025-07-04 00:00:00,26.0,25.652810165153767,-0.3471898348462332,0.3471898348462332,0,4,7,Summer
2025-07-04 01:00:00,28.4,28.460355128125467,0.06035512812546884,0.06035512812546884,1,4,7,Summer
2025-07-04 02:00:00,31.6,28.932861815018903,-2.6671381849810984,2.6671381849810984,2,4,7,Summer
2025-07-04 03:00:00,24.7,28.43537662738845,3.735376627388451,3.735376627388451,3,4,7,Summer
2025-07-04 04:00:00,30.1,29.473490243015828,-0.6265097569841735,0.6265097569841735,4,4,7,Summer
2025-07-04 05:00:00,38.4,33.446270368509964,-4.9537296314900345,4.9537296314900345,5,4,7,Summer
2025-07-04 06:00:00,31.6,33.80369514446322,2.203695144463218,2.203695144463218,6,4,7,Summer
2025-07-04 07:00:00,33.4,35.27927822909722,1.879278229097224,1.879278229097224,7,4,7,Summer
2025-07-04 08:00:00,39.4,39.9755847154713,0.575584715471301,0.575584715471301,8,4,7,Summer
2025-07-04 09:00:00,43.6,41.980970528229584,-1.6190294717704177,1.6190294717704177,9,4,7,Summer
2025-07-04 10:00:00,41.5,42.34431086731302,0.8443108673130197,0.8443108673130197,10,4,7,Summer
2025-07-04 11:00:00,47.6,45.63801103447186,-1.9619889655281426,1.9619889655281426,11,4,7,Summer
2025-07-04 12:00:00,46.0,44.011143664549934,-1.9888563354500661,1.9888563354500661,12,4,7,Summer
2025-07-04 13:00:00,45.7,44.595964075096184,-1.104035924903819,1.104035924903819,13,4,7,Summer
2025-07-04 14:00:00,43.7,43.12831239498468,-0.5716876050153203,0.5716876050153203,14,4,7,Summer
2025-07-04 15:00:00,49.5,43.77851818143234,-5.721481818567661,5.721481818567661,15,4,7,Summer
2025-07-04 16:00:00,37.7,38.799440224324464,1.0994402243244608,1.0994402243244608,16,4,7,Summer
2025-07-04 17:00:00,28.6,35.11811316254067,6.518113162540672,6.518113162540672,17,4,7,Summer
2025-07-04 18:00:00,41.0,37.67462015054594,-3.325379849454059,3.325379849454059,18,4,7,Summer
2025-07-04 19:00:00,30.7,32.62401886796854,1.9240188679685382,1.9240188679685382,19,4,7,Summer
2025-07-04 20:00:00,31.0,29.89414040844946,-1.1058595915505407,1.1058595915505407,20,4,7,Summer
2025-07-04 21:00:00,34.2,31.15120221820367,-3.048797781796331,3.048797781796331,21,4,7,Summer
2025-07-04 22:00:00,21.2,25.327474266095088,4.1274742660950885,4.1274742660950885,22,4,7,Summer
2025-07-04 23:00:00,21.8,24.19651175659101,2.3965117565910106,2.3965117565910106,23,4,7,Summer
2025-07-05 00:00:00,15.0,17.984435915033316,2.984435915033316,2.984435915033316,0,5,7,Summer
2025-07-05 01:00:00,18.5,20.50051775820737,2.000517758207369,2.000517758207369,1,5,7,Summer
2025-07-05 02:00:00,24.2,21.706152592139023,-2.493847407860976,2.493847407860976,2,5,7,Summer
2025-07-05 03:00:00,25.8,24.16230668566667,-1.6376933143333297,1.6376933143333297,3,5,7,Summer
2025-07-05 04:00:00,26.5,24.740949113018257,-1.7590508869817434,1.7590508869817434,4,5,7,Summer
2025-07-05 05:00:00,21.7,26.333173270459923,4.633173270459924,4.633173270459924,5,5,7,Summer
2025-07-05 06:00:00,20.2,22.85101228974941,2.65101228974941,2.65101228974941,6,5,7,Summer
2025-07-05 07:00:00,31.7,30.65275486194539,-1.0472451380546097,1.0472451380546097,7,5,7,Summer
2025-07-05 08:00:00,31.5,34.40360392462521,2.9036039246252088,2.9036039246252088,8,5,7,Summer
2025-07-05 09:00:00,36.9,35.9964087111967,-0.9035912888032982,0.9035912888032982,9,5,7,Summer
2025-07-05 10:00:00,39.1,36.249629613105895,-2.850370386894106,2.850370386894106,10,5,7,Summer
2025-07-05 11:00:00,37.7,39.50671322719769,1.8067132271976902,1.8067132271976902,11,5,7,Summer
2025-07-05 12:00:00,40.4,38.685359472632236,-1.714640527367763,1.714640527367763,12,5,7,Summer
2025-07-05 13:00:00,38.0,37.53031039923236,-0.4696896007676372,0.4696896007676372,13,5,7,Summer
2025-07-05 14:00:00,38.4,38.13129329903792,-0.2687067009620776,0.2687067009620776,14,5,7,Summer
2025-07-05 15:00:00,32.2,34.58084582209695,2.380845822096944,2.380845822096944,15,5,7,Summer
2025-07-05 16:00:00,32.7,33.628576895133484,0.9285768951334816,0.9285768951334816,16,5,7,Summer
2025-07-05 17:00:00,32.3,31.119687647024485,-1.1803123529755126,1.1803123529755126,17,5,7,Summer
2025-07-05 18:00:00,32.7,31.500113657115314,-1.1998863428846889,1.1998863428846889,18,5,7,Summer
2025-07-05 19:00:00,25.8,26.5634506701487,0.7634506701486998,0.7634506701486998,19,5,7,Summer
2025-07-05 20:00:00,27.5,28.115191928170923,0.6151919281709226,0.6151919281709226,20,5,7,Summer
2025-07-05 21:00:00,22.7,24.324939431828994,1.6249394318289951,1.6249394318289951,21,5,7,Summer
2025-07-05 22:00:00,22.0,21.01935058369904,-0.9806494163009596,0.9806494163009596,22,5,7,Summer
2025-07-05 23:00:00,25.0,20.02967249850638,-4.970327501493621,4.970327501493621,23,5,7,Summer
2025-07-06 00:00:00,13.3,14.877221785052274,1.5772217850522736,1.5772217850522736,0,6,7,Summer
2025-07-06 01:00:00,16.3,17.50271756666954,1.2027175666695378,1.2027175666695378,1,6,7,Summer
2025-07-06 02:00:00,16.4,18.48783105746912,2.0878310574691206,2.0878310574691206,2,6,7,Summer
2025-07-06 03:00:00,14.2,17.980445477166842,3.780445477166843,3.780445477166843,3,6,7,Summer
2025-07-06 04:00:00,22.5,22.882926123502315,0.38292612350231536,0.38292612350231536,4,6,7,Summer
2025-07-06 05:00:00,30.2,27.97208139754767,-2.2279186024523305,2.2279186024523305,5,6,7,Summer
2025-07-06 06:00:00,28.1,27.190698094390783,-0.9093019056092189,0.9093019056092189,6,6,7,Summer
2025-07-06 07:00:00,32.1,31.576732218759854,-0.523267781240147,0.523267781240147,7,6,7,Summer
2025-07-06 08:00:00,37.6,35.66721413465366,-1.9327858653463394,1.9327858653463394,8,6,7,Summer
2025-07-06 09:00:00,40.2,35.43160096941582,-4.768399030584185,4.768399030584185,9,6,7,Summer
2025-07-06 10:00:00,35.9,36.46625620156449,0.5662562015644923,0.5662562015644923,10,6,7,Summer
2025-07-06 11:00:00,42.4,38.19887604075453,-4.201123959245471,4.201123959245471,11,6,7,Summer
2025-07-06 12:00:00,37.6,38.643418086192355,1.0434180861923537,1.0434180861923537,12,6,7,Summer
2025-07-06 13:00:00,33.6,35.390926679870496,1.7909266798704948,1.7909266798704948,13,6,7,Summer
2025-07-06 14:00:00,33.8,33.57830014665753,-0.22169985334246434,0.22169985334246434,14,6,7,Summer
2025-07-06 15:00:00,29.0,32.46313719435576,3.4631371943557596,3.4631371943557596,15,6,7,Summer
2025-07-06 16:00:00,29.7,32.299320100702175,2.599320100702176,2.599320100702176,16,6,7,Summer
2025-07-06 17:00:00,29.9,29.697878044762668,-0.202121955237331,0.202121955237331,17,6,7,Summer
2025-07-06 18:00:00,32.4,29.8572149002448,-2.5427850997552,2.5427850997552,18,6,7,Summer
2025-07-06 19:00:00,34.0,28.3053097210683,-5.694690278931699,5.694690278931699,19,6,7,Summer
2025-07-06 20:00:00,19.7,23.859101061456613,4.159101061456614,4.159101061456614,20,6,7,Summer
2025-07-06 21:00:00,25.1,23.581060378790035,-1.5189396212099666,1.5189396212099666,21,6,7,Summer
2025-07-06 22:00:00,18.1,20.067725988090576,1.9677259880905744,1.9677259880905744,22,6,7,Summer
2025-07-06 23:00:00,23.4,22.7839566803731,-0.6160433196268968,0.6160433196268968,23,6,7,Summer
